trials,ID,session,outcome,response,confidence
38,65,1,49,63.0,0.667620600000191
39,65,1,77,61.0,0.684349399999519
40,65,1,70,60.0,0.500906499999473
41,65,1,54,70.0,0.700967499999933
42,65,1,48,65.0,0.834291399999529
43,65,1,53,57.0,0.717655800000102
44,65,1,53,58.0,0.734313699999802
45,65,1,57,55.0,0.700970800000505
46,65,1,48,57.0,1.16763129999981
47,65,1,38,53.0,1.0343041999995
48,65,1,52,42.0,1.1509844000002
49,65,1,47,46.0,0.700984500000231
50,65,1,39,46.0,0.934306600000127
51,65,1,47,40.0,1.03432520000024
52,65,1,35,44.0,1.13427500000034
53,65,1,44,43.0,0.634384199999658
54,65,1,35,42.0,0.684247500000311
55,65,1,45,33.0,0.784277400000065
56,65,1,41,42.0,0.634352099999887
57,65,1,27,43.0,0.750992100000076
58,65,1,7,35.0,0.650977000000239
59,65,1,32,21.0,0.85126820000005
60,65,1,16,20.0,0.801059799999166
61,65,1,3,23.0,0.884277400000428
62,65,1,27,21.0,0.567564599999969
63,65,1,33,17.0,0.717565999999351
64,65,1,55,26.0,0.750879799999893
65,65,1,54,56.0,0.717648300000292
66,65,1,60,64.0,1.05096400000002
67,65,1,83,61.0,0.934671400000298
68,65,1,83,75.0,0.684309100000064
69,65,1,89,79.0,0.567556599999989
70,65,1,100,83.0,1.00096419999954
71,65,1,100,89.0,0.834295599999678
72,65,1,72,99.0,0.70094490000065
73,65,1,71,85.0,0.817655899999409
74,65,1,100,81.0,0.767679300000054
75,65,1,100,100.0,0.867645500000435
76,65,1,74,82.0,0.884366100000079
77,65,1,100,85.0,0.734309100000246
78,65,1,93,100.0,0.967654000000039
79,65,1,77,100.0,0.834320200000548
80,65,1,66,85.0,0.617621100000179
81,65,1,100,74.0,0.46772989999954
82,65,1,100,85.0,0.567603800000143
83,65,1,87,100.0,0.551009900000281
84,65,1,91,92.0,0.60097130000031
85,65,1,89,82.0,0.484270599999945
86,65,1,77,85.0,0.851040399999874
87,65,1,68,84.0,0.750929899999392
88,65,1,100,83.0,0.684323899999981
89,65,1,89,100.0,1.2342921999998
90,65,1,84,93.0,0.901029200000266
91,65,1,88,86.0,0.867597999999816
92,65,1,100,88.0,0.984564200000023
93,65,1,100,100.0,0.867666500000269
94,65,1,95,89.0,0.834299200000714
95,65,1,69,92.0,0.784274800000276
96,65,1,79,87.0,0.800945799999681
97,65,1,68,85.0,0.801337399999284
98,65,1,78,81.0,0.834373499999856
99,65,1,100,80.0,1.01757439999983
100,65,1,92,100.0,1.41754579999997
101,65,1,79,91.0,0.66758420000042
102,65,1,96,85.0,0.734239200000047
103,65,1,74,100.0,0.400917900000422
104,65,1,73,84.0,0.668381999999838
105,65,1,79,76.0,0.617622999999185
106,65,1,58,76.0,0.950763699999698
107,65,1,64,65.0,0.634344299999611
108,65,1,67,63.0,0.784298599999602
109,65,1,66,65.0,1.08429309999974
110,65,1,57,62.0,1.01757050000015
111,65,1,55,63.0,1.10113099999944
112,65,1,56,57.0,1.13428519999979
113,65,1,54,58.0,1.23429529999976
114,65,1,64,57.0,1.21762479999961
115,65,1,58,64.0,1.13440620000074
116,65,1,55,64.0,1.08431810000002
117,65,1,61,67.0,0.850964599999315
118,65,1,59,65.0,0.767566799999258
119,65,1,59,62.0,0.767657800000052
120,65,1,61,62.0,0.950975400000061
121,65,1,60,51.0,0.90101229999982
122,65,1,67,58.0,0.834318199999871
123,65,1,60,63.0,0.901219899999887
124,65,1,56,66.0,1.10095739999997
125,65,1,47,59.0,0.90104330000031
126,65,1,44,57.0,0.600906300000133
127,65,1,44,49.0,0.734295899999779
128,65,1,48,42.0,0.634285199999795
129,65,1,41,47.0,0.834315900000547
130,65,1,42,46.0,0.734370900000613
131,65,1,45,44.0,1.06765840000025
132,65,1,76,44.0,1.26763180000034
133,65,1,77,69.0,0.900976700000683
134,65,1,81,76.0,1.06762560000061
135,65,1,85,79.0,1.13431439999931
136,65,1,77,80.0,0.801022599999669
137,65,1,78,80.0,1.00096940000003
138,65,1,79,81.0,0.800919299999805
139,65,1,74,80.0,0.967570399999204
140,65,1,78,80.0,0.801075100000162
141,65,1,81,80.0,0.867613499999607
142,65,1,64,80.0,1.00097920000007
143,65,1,68,75.0,0.601133899999695
144,65,1,59,69.0,0.534375799999907
145,65,1,63,67.0,0.467571099999986
146,65,1,70,65.0,0.467569000000367
147,65,1,61,69.0,0.734276000000136
148,65,1,71,66.0,0.634370499999932
149,65,1,61,66.0,0.600999000000229
150,65,1,57,65.0,0.501025500000651
151,65,1,64,60.0,0.567631699999765
152,65,1,59,60.0,0.667627200000425
153,65,1,51,59.0,1.03431420000015
154,65,1,66,56.0,0.750941199999943
155,65,1,67,60.0,0.934287600000062
156,65,1,52,63.0,0.867753000000448
157,65,1,62,61.0,0.800973500000509
158,65,1,67,62.0,0.967638400000396
159,65,1,67,66.0,0.967631299999994
160,65,1,57,67.0,1.25105590000021
161,65,1,66,62.0,0.96672529999978
162,65,1,67,62.0,0.500980799999525
163,65,1,79,64.0,1.13432040000043
164,65,1,85,73.0,0.867762299999413
165,65,1,100,84.0,0.900898599999891
166,65,1,99,100.0,1.13426220000019
167,65,1,80,96.0,0.900925500000085
168,65,1,100,93.0,0.834274699999696
169,65,1,78,99.0,0.984343099999933
170,65,1,61,95.0,1.0012856000003
171,65,1,100,75.0,0.967609799999991
172,65,1,62,86.0,1.0342827000004
173,65,1,33,80.0,0.834282799999528
174,65,1,55,33.0,0.784210199999507
175,65,1,48,37.0,0.301308299999619
176,65,1,71,37.0,0.434281600000759
177,65,1,39,62.0,0.267570799999703
178,65,1,59,60.0,0.100935700000264
179,65,1,30,55.0,0.267574299999978
180,65,1,47,44.0,0.167615999999725
181,65,1,39,45.0,0.66763980000087
182,65,1,56,42.0,0.767710699999952
183,65,1,40,49.0,0.200965999999426
184,65,1,56,42.0,0.300929500000166
185,65,1,25,49.0,0.184356899999329
186,65,1,26,45.0,0.200943900000311
187,65,1,24,32.0,0.434324300000299
188,65,1,41,21.0,0.801356199999645
189,65,1,43,30.0,0.500927500000216
190,65,1,30,29.0,0.53432949999933
191,65,1,10,29.0,0.551212200000009
192,65,1,55,32.0,0.434237899999971
193,65,1,42,45.0,0.534681499999351
194,65,1,24,40.0,0.817638999999872
195,65,1,30,32.0,0.534286600000087
196,65,1,57,30.0,0.967611600000055
197,65,1,47,48.0,0.917653999999857
198,65,1,67,40.0,0.934332499999982
199,65,1,34,56.0,1.23430619999999
200,65,1,71,42.0,0.334674499999892
201,65,1,64,55.0,0.334259500000371
202,65,1,64,61.0,0.400937899999917
203,65,1,55,63.0,0.417516599999544
204,65,1,51,62.0,0.634317899999587
205,65,1,63,61.0,0.534178500000053
206,65,1,90,61.0,0.917610000000423
207,65,1,51,68.0,0.600970100000268
208,65,1,71,67.0,0.300949299999957
209,65,1,65,72.0,0.717705600000045
210,65,1,88,71.0,0.684303400000317
211,65,1,53,72.0,0.567602699999952
212,65,1,81,74.0,0.234681799999635
213,65,1,81,75.0,0.35095899999942
214,65,1,57,78.0,0.384375699999509
215,65,1,100,73.0,0.334286199999951
216,65,1,85,86.0,0.417700699999841
217,65,1,55,92.0,0.750909599999432
218,65,1,46,83.0,0.33417720000034
219,65,1,90,57.0,0.234287600000243
220,65,1,89,73.0,0.134599700000763
221,65,1,71,82.0,0.200943099999677
222,65,1,93,77.0,0.300904700000501
223,65,1,64,77.0,0.350841000000401
224,65,1,83,80.0,0.234236299999793
225,65,1,97,83.0,0.634032099999786
226,65,1,77,85.0,0.400925999999345
227,65,1,100,87.0,0.517623900000217
228,65,1,68,91.0,0.584259999999631
229,65,1,63,86.0,0.467641700000058
230,65,1,68,80.0,0.200988999999936
231,65,1,67,92.0,0.217572999999902
232,65,1,54,76.0,0.117619599999671
233,65,1,73,72.0,0.300964300000487
234,65,1,73,77.0,0.984167300000081
235,65,1,82,68.0,0.50123209999947
236,65,1,84,76.0,0.667595900000379
237,65,1,67,82.0,0.750994099999843
238,65,1,70,82.0,0.467617500000415
239,65,1,53,76.0,0.484314500000437
240,65,1,80,68.0,0.16762960000051
1,65,2,42,55.0,0.206493599995156
2,65,2,51,46.0,0.0673280000046361
3,65,2,54,48.0,0.367457600004855
4,65,2,43,50.0,0.634053100002347
5,65,2,62,50.0,0.548803800003952
6,65,2,49,51.0,0.317452500006766
7,65,2,55,51.0,0.834374400001252
8,65,2,46,52.0,0.667659700004151
9,65,2,47,52.0,0.500889900009497
10,65,2,58,52.0,0.500903099993593
11,65,2,49,55.0,0.767563700006576
12,65,2,20,52.0,0.534324899999774
13,65,2,12,29.0,0.317683500004932
14,65,2,22,15.0,0.217430999997305
15,65,2,13,17.0,0.734369199999492
16,65,2,30,17.0,0.71771009999793
17,65,2,27,15.0,0.700608200000715
18,65,2,19,22.0,0.634148500001174
19,65,2,30,20.0,0.917516000001342
20,65,2,16,21.0,0.634361300006276
21,65,2,12,22.0,0.484226899992791
22,65,2,14,19.0,0.384559999991325
23,65,2,16,19.0,0.567382599998382
24,65,2,20,18.0,0.834093900004518
25,65,2,20,18.0,0.967639400012558
26,65,2,23,16.0,0.884163800001261
27,65,2,8,20.0,0.567395299993223
28,65,2,39,15.0,0.717509000009159
29,65,2,40,24.0,0.200767999995151
30,65,2,14,40.0,0.467566799998167
31,65,2,47,28.0,0.334348799995496
32,65,2,42,21.0,0.417632299999241
33,65,2,51,39.0,0.734145700000226
34,65,2,38,45.0,0.750925300002564
35,65,2,39,40.0,0.767551500000991
36,65,2,40,46.0,0.500971699992078
37,65,2,39,44.0,0.934150300003239
38,65,2,34,40.0,0.684124800012796
39,65,2,76,38.0,0.900763700003154
40,65,2,51,58.0,0.15065890000551
41,65,2,67,61.0,0.35103920000256
42,65,2,27,66.0,0.517492099999799
43,65,2,56,67.0,0.201229700003751
44,65,2,49,65.0,0.301009499991778
45,65,2,59,50.0,0.31784499999776
46,65,2,63,57.0,0.834413700009463
47,65,2,96,63.0,1.06769070000155
48,65,2,100,69.0,0.117681699994137
49,65,2,100,96.0,0.46729420000338
50,65,2,90,100.0,0.967808200002764
51,65,2,80,97.0,0.8508576000022
52,65,2,100,90.0,0.950811500006239
53,65,2,88,100.0,1.4008513000008
54,65,2,52,100.0,0.734289400003036
55,65,2,57,79.0,0.317644299997482
56,65,2,45,66.0,0.184349300005124
57,65,2,48,52.0,0.401035799994133
58,65,2,58,50.0,0.684146600004169
59,65,2,67,47.0,0.0176416000031168
60,65,2,44,56.0,0.767579299994395
61,65,2,63,54.0,0.317374299993389
62,65,2,66,55.0,0.300895699998364
63,65,2,41,60.0,0.467663500006893
64,65,2,47,53.0,0.234320199990179
65,65,2,65,51.0,0.550738099991577
66,65,2,64,55.0,0.234232699993299
67,65,2,44,55.0,0.334242700002505
68,65,2,50,54.0,0.167670499999076
69,65,2,51,55.0,0.784190199992736
70,65,2,63,57.0,0.917347099995823
71,65,2,86,58.0,0.833974399996805
72,65,2,39,69.0,0.401032299996587
73,65,2,53,62.0,0.134034600006999
74,65,2,94,56.0,0.284085600011167
75,65,2,60,64.0,0.150794100001804
76,65,2,49,69.0,0.28399179999542
77,65,2,36,57.0,0.200950500002364
78,65,2,1,52.0,0.268008699989878
79,65,2,19,47.0,0.150955700009945
80,65,2,17,17.0,0.217763200009358
81,65,2,15,23.0,0.367542099993443
82,65,2,37,16.0,0.367235499987146
83,65,2,67,20.0,0.18421630001103
84,65,2,64,40.0,0.367398800008232
85,65,2,35,53.0,0.317685899994103
86,65,2,79,56.0,0.117553199990653
87,65,2,34,54.0,0.317952199999127
88,65,2,29,67.0,0.367349199994351
89,65,2,33,47.0,0.284213500010082
90,65,2,24,45.0,0.417701800004579
91,65,2,28,33.0,0.434111700000358
92,65,2,17,35.0,0.70090799999889
93,65,2,26,24.0,0.3673112999968
94,65,2,21,23.0,0.734220300000743
95,65,2,41,22.0,1.01755450000928
96,65,2,82,31.0,0.517565999994986
97,65,2,68,74.0,0.167467899998883
98,65,2,51,70.0,0.551210799996625
99,65,2,60,64.0,0.200903900011326
100,65,2,83,61.0,0.984693399994285
101,65,2,52,72.0,0.867187199997716
102,65,2,29,71.0,0.284076199997799
103,65,2,40,55.0,0.134229100003722
104,65,2,60,52.0,0.417803600008483
105,65,2,39,52.0,0.467549699998926
106,65,2,38,54.0,0.23395690000325
107,65,2,31,48.0,0.317469200002961
108,65,2,57,40.0,0.300862800009781
109,65,2,78,46.0,0.35074930000701
110,65,2,24,50.0,0.434129200002644
111,65,2,47,50.0,0.184134600000107
112,65,2,62,50.0,0.751396699997713
113,65,2,95,53.0,0.367523199995048
114,65,2,31,76.0,0.267705799997202
115,65,2,37,70.0,0.100768300006166
116,65,2,21,78.0,0.167342899992946
117,65,2,65,38.0,0.36762109999836
118,65,2,67,63.0,0.167612799996277
119,65,2,17,67.0,0.667710100009572
120,65,2,64,51.0,0.167439099997864
121,65,2,43,52.0,0.0674921000027098
122,65,2,28,46.0,0.217372900006012
123,65,2,52,43.0,0.384082000004128
124,65,2,63,49.0,0.467554300004849
125,65,2,56,55.0,0.334310100006405
126,65,2,59,50.0,0.467668500001309
127,65,2,41,54.0,0.517091000001528
128,65,2,48,53.0,0.784304999993765
129,65,2,34,51.0,0.901044699989143
130,65,2,84,45.0,0.517287199996645
131,65,2,71,58.0,0.134208700008458
132,65,2,78,65.0,0.71774199999345
133,65,2,55,76.0,0.634272199997213
134,65,2,58,73.0,0.734175799996592
135,65,2,48,65.0,0.534095600000001
136,65,2,51,56.0,0.267569599993294
137,65,2,66,54.0,0.817370599994319
138,65,2,63,58.0,0.617477300009341
139,65,2,62,58.0,0.950938800000586
140,65,2,62,62.0,0.93411709999782
141,65,2,57,66.0,0.0509795999969356
142,65,2,58,61.0,1.05088870000327
143,65,2,59,59.0,1.01741479999328
144,65,2,61,60.0,1.20075249999354
145,65,2,75,62.0,1.20109390000289
146,65,2,66,67.0,0.684161199998925
147,65,2,90,66.0,1.13429470000847
148,65,2,78,75.0,1.05098200000066
149,65,2,93,78.0,1.00099600000249
150,65,2,70,88.0,0.834209599997848
151,65,2,100,85.0,0.28420449999976
152,65,2,75,100.0,0.767622600003961
153,65,2,59,92.0,0.61743350001052
154,65,2,85,81.0,0.384425199998077
155,65,2,69,83.0,0.550770200003171
156,65,2,42,84.0,0.267633499999647
157,65,2,50,69.0,0.250932100010687
158,65,2,74,56.0,0.334477199998219
159,65,2,75,64.0,0.350792700002785
160,65,2,54,72.0,0.501019999996061
161,65,2,62,62.0,0.717199299993808
162,65,2,51,63.0,0.750974900001893
163,65,2,34,71.0,0.684329900002922
164,65,2,62,44.0,0.384039799988386
165,65,2,75,51.0,0.33437410001352
166,65,2,49,71.0,0.684182600001805
167,65,2,51,50.0,0.717450700001791
168,65,2,67,53.0,0.800935100007337
169,65,2,76,58.0,0.750903899999685
170,65,2,55,52.0,0.58421190000081
171,65,2,65,52.0,0.917554899991956
172,65,2,56,61.0,0.750952799993684
173,65,2,63,58.0,0.800737099998514
174,65,2,23,60.0,0.900974599993788
175,65,2,84,52.0,0.100763300011749
176,65,2,91,54.0,0.167480100004468
177,65,2,40,85.0,0.634315100003732
178,65,2,94,75.0,0.100911400004406
179,65,2,60,65.0,0.200713800004451
180,65,2,55,68.0,0.517444099998102
181,65,2,56,62.0,0.500866200003657
182,65,2,87,57.0,0.751111799996579
183,65,2,72,78.0,0.617632499997853
184,65,2,52,61.0,0.13430900000094
185,65,2,58,58.0,0.634288800007198
186,65,2,90,67.0,0.78436839999631
187,65,2,57,83.0,0.667581800007611
188,65,2,43,63.0,0.267550699994899
189,65,2,100,51.0,0.45081019999634
190,65,2,64,100.0,1.15106040000683
191,65,2,23,80.0,0.384255000011763
192,65,2,59,60.0,0.117408999998588
193,65,2,66,61.0,0.200815200005309
194,65,2,66,63.0,0.867583200000809
195,65,2,68,66.0,0.934151099994779
196,65,2,73,69.0,0.967527899993001
197,65,2,72,74.0,1.01740070000233
198,65,2,54,73.0,1.034304899993
199,65,2,74,66.0,0.484339700007695
200,65,2,62,70.0,0.984444200003054
201,65,2,63,69.0,0.484155400001328
202,65,2,43,65.0,0.817304099997273
203,65,2,49,54.0,0.26766040000075
204,65,2,92,53.0,0.550732599993353
205,65,2,49,52.0,0.100798699990264
206,65,2,67,51.0,0.53404369999771
207,65,2,38,54.0,0.651000300000305
208,65,2,34,52.0,0.750753200001782
209,65,2,30,46.0,0.484344500000589
210,65,2,30,31.0,0.23422899999423
211,65,2,41,28.0,0.70064649998676
212,65,2,40,30.0,0.533965199996601
213,65,2,34,37.0,0.78431940000155
214,65,2,32,33.0,0.701139999990119
215,65,2,49,60.0,0.500886599998921
216,65,2,50,49.0,0.500733699998818
217,65,2,41,45.0,0.784160499999416
218,65,2,33,38.0,0.667589899996528
219,65,2,36,30.0,0.734078800000134
220,65,2,48,32.0,0.450919599999906
221,65,2,40,44.0,0.767686699997284
222,65,2,40,52.0,0.600525000001653
223,65,2,41,46.0,0.750772300001699
224,65,2,43,43.0,0.834320399997523
225,65,2,38,47.0,0.63442460000806
226,65,2,39,38.0,0.867487499999697
227,65,2,39,45.0,0.650942799999029
228,65,2,25,42.0,0.600832600001013
229,65,2,39,32.0,0.48426009999821
230,65,2,28,35.0,0.867356200003996
231,65,2,42,38.0,0.884196600003634
232,65,2,28,42.0,0.983855900005437
233,65,2,31,40.0,0.634245399996871
234,65,2,31,38.0,0.81766410000273
235,65,2,42,36.0,0.0343318999948679
236,65,2,34,33.0,0.284306299989112
237,65,2,37,31.0,0.951083399995696
238,65,2,39,34.0,0.684120599995367
239,65,2,38,38.0,0.850684699995327
240,65,2,31,38.0,0.917667700006859
1,65,3,100,52.0,0.0331317000000126
2,65,3,90,100.0,0.800793200000044
3,65,3,60,97.0,0.700786899999912
4,65,3,73,88.0,0.300838699999986
5,65,3,83,81.0,0.298577800000203
6,65,3,82,82.0,0.934311699999853
7,65,3,80,83.0,0.96760710000035
8,65,3,78,82.0,1.06802459999972
9,65,3,86,80.0,1.03434879999986
10,65,3,84,84.0,1.00100240000029
11,65,3,98,76.0,0.334314799999902
12,65,3,93,89.0,0.767645599999923
13,65,3,100,91.0,0.934275799999796
14,65,3,68,100.0,0.834297399999741
15,65,3,65,83.0,0.367627000000084
16,65,3,70,75.0,0.500968900000316
17,65,3,91,73.0,0.734314599999834
18,65,3,76,77.0,0.334299100000408
19,65,3,100,77.0,0.667603599999893
20,65,3,86,88.0,0.667687699999988
21,65,3,95,85.0,0.467657899999722
22,65,3,85,86.0,0.767625299999963
23,65,3,80,87.0,0.90090280000004
24,65,3,84,85.0,1.0342870999998
25,65,3,85,84.0,1.03432480000038
26,65,3,60,85.0,1.16761219999989
27,65,3,82,76.0,0.534328299999743
28,65,3,90,78.0,0.634292100000039
29,65,3,96,80.0,0.467605299999832
30,65,3,94,100.0,0.200939700000163
31,65,3,70,92.0,0.500963099999808
32,65,3,79,90.0,0.200949100000344
33,65,3,76,83.0,0.467665499999839
34,65,3,88,79.0,0.534358699999757
35,65,3,93,85.0,0.600971500000014
36,65,3,66,93.0,0.501000199999908
37,65,3,61,85.0,0.300997499999994
38,65,3,71,73.0,0.367631999999958
39,65,3,90,72.0,0.801019399999859
40,65,3,62,70.0,0.100913000000219
41,65,3,100,64.0,0.534308799999963
42,65,3,68,81.0,0.617755400000078
43,65,3,54,81.0,0.484269900000072
44,65,3,75,75.0,0.634417000000212
45,65,3,70,74.0,0.900908999999956
46,65,3,73,76.0,0.767679300000054
47,65,3,72,74.0,0.901006800000232
48,65,3,89,76.0,1.03427050000028
49,65,3,72,81.0,0.401021300000139
50,65,3,73,77.0,0.700928400000066
51,65,3,72,76.0,0.750778000000082
52,65,3,72,71.0,0.567646400000285
53,65,3,81,71.0,1.0013113
54,65,3,81,77.0,0.867635499999778
55,65,3,72,79.0,0.934271799999806
56,65,3,84,73.0,0.667625699999917
57,65,3,89,79.0,0.767670900000212
58,65,3,76,76.0,0.634338399999706
59,65,3,70,75.0,0.63423049999983
60,65,3,81,77.0,0.734351799999786
61,65,3,74,79.0,0.867684399999689
62,65,3,80,76.0,0.767628000000059
63,65,3,82,81.0,0.700986300000295
64,65,3,71,77.0,0.834284199999729
65,65,3,72,81.0,0.900961100000131
66,65,3,84,78.0,0.801136500000212
67,65,3,71,79.0,0.867687699999806
68,65,3,77,79.0,0.0342928999998549
69,65,3,73,79.0,0.867683500000112
70,65,3,71,78.0,0.900803700000324
71,65,3,76,75.0,0.800832999999784
72,65,3,71,76.0,1.00095979999969
73,65,3,80,74.0,1.03431499999988
74,65,3,81,77.0,0.834259700000075
75,65,3,75,78.0,0.801004599999942
76,65,3,71,78.0,0.734368799999629
77,65,3,84,76.0,0.767561000000114
78,65,3,79,81.0,0.834298699999636
79,65,3,71,81.0,0.967622900000151
80,65,3,25,77.0,0.834217799999806
81,65,3,19,50.0,0.134252700000161
82,65,3,17,22.0,0.534635099999832
83,65,3,12,16.0,0.734307400000034
84,65,3,15,12.0,0.834254200000032
85,65,3,25,14.0,0.467622200000278
86,65,3,45,19.0,0.268027500000244
87,65,3,36,32.0,0.267666299999746
88,65,3,24,33.0,0.600953699999991
89,65,3,54,29.0,0.500958800000262
90,65,3,25,34.0,0.167605499999809
91,65,3,24,37.0,0.300978899999791
92,65,3,10,27.0,0.334252200000265
93,65,3,35,41.0,0.334241300000031
94,65,3,8,34.0,0.567672399999992
95,65,3,15,31.0,0.433725199999571
96,65,3,91,21.0,0.167564299999867
97,65,3,100,50.0,0.134295199999997
98,65,3,65,94.0,0.700983700000052
99,65,3,100,86.0,0.13428759999988
100,65,3,87,89.0,0.467616700000235
101,65,3,89,94.0,0.500962300000083
102,65,3,72,90.0,0.650960899999973
103,65,3,32,91.0,0.367680500000006
104,65,3,37,60.0,0.200937199999771
105,65,3,29,39.0,0.550988299999972
106,65,3,66,33.0,0.584460899999613
107,65,3,42,45.0,0.300988499999676
108,65,3,51,45.0,0.301036099999692
109,65,3,67,46.0,0.500958999999966
110,65,3,76,53.0,0.401002099999914
111,65,3,78,70.0,0.634308400000009
112,65,3,48,77.0,1.06763379999984
113,65,3,44,71.0,0.534276800000043
114,65,3,69,52.0,0.701026300000194
115,65,3,68,64.0,0.650929700000233
116,65,3,45,66.0,0.900990800000272
117,65,3,21,59.0,0.767430400000194
118,65,3,42,41.0,0.234328999999889
119,65,3,37,40.0,0.301042900000084
120,65,3,84,38.0,0.901298199999928
121,65,3,78,54.0,0.267510399999992
122,65,3,82,66.0,0.400991599999998
123,65,3,63,73.0,0.767669999999725
124,65,3,63,69.0,0.684382299999925
125,65,3,64,72.0,0.567634899999575
126,65,3,56,70.0,0.834227999999712
127,65,3,65,70.0,0.734561400000075
128,65,3,66,70.0,0.567647399999714
129,65,3,63,69.0,0.667621699999927
130,65,3,65,68.0,0.800893400000405
131,65,3,80,66.0,0.867616999999882
132,65,3,78,69.0,0.73429329999999
133,65,3,76,74.0,0.767676700000266
134,65,3,74,77.0,0.734273500000199
135,65,3,67,76.0,0.700961600000028
136,65,3,83,74.0,0.800933399999849
137,65,3,73,78.0,0.801259999999729
138,65,3,75,77.0,0.667707199999768
139,65,3,68,75.0,0.800977999999759
140,65,3,78,71.0,0.534176699999989
141,65,3,51,74.0,0.934302399999979
142,65,3,67,63.0,0.301278199999615
143,65,3,56,62.0,0.334390900000017
144,65,3,64,62.0,0.434267900000123
145,65,3,61,65.0,0.800943700000062
146,65,3,68,64.0,0.834290700000111
147,65,3,63,67.0,1.10095169999977
148,65,3,72,66.0,0.801148399999875
149,65,3,70,68.0,0.500941099999636
150,65,3,71,69.0,0.267643500000304
151,65,3,81,71.0,1.06762769999978
152,65,3,95,77.0,0.500972600000296
153,65,3,92,92.0,0.40124539999988
154,65,3,56,96.0,0.834264300000086
155,65,3,82,82.0,0.734313399999792
156,65,3,39,85.0,0.967646099999911
157,65,3,60,76.0,0.234294899999895
158,65,3,64,70.0,0.400894500000049
159,65,3,23,70.0,0.567662899999959
160,65,3,25,54.0,0.200957099999869
161,65,3,20,32.0,0.16764030000013
162,65,3,36,25.0,0.267619100000047
163,65,3,56,31.0,0.334246800000074
164,65,3,45,54.0,0.834325700000136
165,65,3,57,47.0,0.767633500000102
166,65,3,40,55.0,0.700988399999915
